gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
278	2.832699	2.705356	2.836954	0.289042	0.330118	0.024821
279	2.853531	2.713403	2.859596	0.286967	0.330731	0.024697
280	2.883103	2.715253	2.887896	0.288472	0.331474	0.024573
281	2.883978	2.710793	2.899563	0.279236	0.332739	0.024450
282	2.853446	2.695247	2.855485	0.292440	0.331908	0.024328
283	2.896580	2.716782	2.918847	0.275248	0.335090	0.024206
284	2.885652	2.720740	2.898361	0.281250	0.334615	0.024085
285	2.867812	2.715149	2.869134	0.306071	0.336342	0.023965
286	2.831158	2.705785	2.862408	0.270365	0.330576	0.023845
287	2.901976	2.712282	2.902051	0.298564	0.332440	0.023726
288	2.862962	2.697484	2.863631	0.304321	0.332826	0.023607
289	2.846098	2.711152	2.863442	0.277954	0.329369	0.023489
290	2.866175	2.705939	2.871746	0.287537	0.334219	0.023372
291	2.879275	2.705061	2.880248	0.294800	0.333703	0.023255
292	2.899921	2.712457	2.901145	0.294189	0.332610	0.023139
293	2.830059	2.701468	2.830391	0.296936	0.329890	0.023023
294	2.856440	2.710411	2.870310	0.280314	0.329900	0.022908
295	2.857935	2.715844	2.874397	0.278564	0.330999	0.022793
296	2.871153	2.723013	2.880805	0.316386	0.332810	0.022679
297	2.861718	2.714768	2.881552	0.323507	0.335136	0.022566
298	2.864392	2.701951	2.864719	0.296977	0.331456	0.022453
299	2.866435	2.697894	2.869832	0.309733	0.333505	0.022341
300	2.842510	2.718426	2.858480	0.278829	0.332367	0.022229
301	2.870634	2.710977	2.877277	0.313599	0.332116	0.022118
302	2.915598	2.713999	2.917147	0.306519	0.335208	0.022007
303	2.847015	2.714349	2.847024	0.300517	0.329833	0.021897
304	2.858148	2.707608	2.858202	0.301229	0.329730	0.021788
305	2.845728	2.707638	2.850973	0.287862	0.328184	0.021679
306	2.861214	2.705486	2.871151	0.283346	0.331320	0.021571
307	2.848792	2.704253	2.863559	0.279663	0.329933	0.021463
308	2.868048	2.709401	2.869282	0.305868	0.331828	0.021355
309	2.842820	2.704880	2.847446	0.288595	0.330697	0.021249
310	2.912652	2.707186	2.915345	0.291402	0.338173	0.021142
311	2.849375	2.715818	2.851813	0.291728	0.334928	0.021037
312	2.833859	2.702702	2.835423	0.293355	0.331324	0.020932
313	2.866709	2.706688	2.869655	0.290934	0.334700	0.020827
314	2.847137	2.723981	2.855694	0.284505	0.332592	0.020723
315	2.903783	2.702586	2.907566	0.289795	0.336674	0.020619
316	2.830705	2.711110	2.840156	0.283671	0.332031	0.020516
317	2.876773	2.710511	2.876775	0.299784	0.336482	0.020413
318	2.825624	2.713449	2.839659	0.280090	0.331209	0.020311
319	2.896918	2.713294	2.898626	0.293132	0.336877	0.020210
320	2.848346	2.712911	2.853491	0.287984	0.336610	0.020109
321	2.855627	2.716622	2.862102	0.286540	0.332313	0.020008
322	2.893126	2.720228	2.893663	0.303853	0.339780	0.019908
323	2.850662	2.719167	2.856874	0.286804	0.332221	0.019809
324	2.876316	2.719938	2.885586	0.283956	0.334441	0.019710
325	2.910652	2.717549	2.913443	0.308757	0.340104	0.019611
326	2.883911	2.713469	2.884150	0.297424	0.336399	0.019513
327	2.864747	2.723552	2.866508	0.292989	0.332903	0.019415
328	2.878435	2.715046	2.901299	0.274841	0.333372	0.019318
329	2.878515	2.719936	2.901010	0.275045	0.332265	0.019222
