gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
261	0.332603	0.249311	0.388258	0.838745	0.014987	0.027029
262	0.339145	0.256626	0.388459	0.845785	0.014884	0.026893
263	0.349187	0.257903	0.383739	0.863118	0.014407	0.026759
264	0.340812	0.254322	0.416487	0.823344	0.015681	0.026625
265	0.344300	0.271917	0.387667	0.852580	0.015054	0.026492
266	0.347168	0.252178	0.394851	0.848531	0.015102	0.026360
267	0.348390	0.256007	0.387769	0.857442	0.014850	0.026228
268	0.361989	0.261739	0.416289	0.844259	0.015999	0.026097
269	0.355318	0.254327	0.404162	0.848490	0.015285	0.025966
270	0.351455	0.253615	0.395920	0.852376	0.015873	0.025836
271	0.346036	0.257238	0.377776	0.866211	0.013420	0.025707
272	0.344812	0.257924	0.420025	0.824361	0.016556	0.025579
273	0.345109	0.245454	0.412771	0.830322	0.016009	0.025451
274	0.353841	0.258190	0.398985	0.851990	0.015800	0.025324
275	0.352452	0.249872	0.385191	0.865702	0.014682	0.025197
276	0.350143	0.267780	0.391054	0.855977	0.015402	0.025071
277	0.348543	0.258502	0.403985	0.841329	0.015239	0.024946
278	0.349267	0.252828	0.414735	0.832764	0.015734	0.024821
279	0.347158	0.259630	0.400053	0.843486	0.015218	0.024697
280	0.348064	0.254119	0.388139	0.856628	0.014411	0.024573
281	0.365053	0.258534	0.410688	0.852926	0.015655	0.024450
282	0.352316	0.262884	0.403996	0.845357	0.015535	0.024328
283	0.355618	0.257729	0.414843	0.838989	0.015873	0.024206
284	0.352852	0.262060	0.396028	0.853902	0.015095	0.024085
285	0.353723	0.261859	0.408729	0.842468	0.015726	0.023965
286	0.356729	0.265480	0.397014	0.857483	0.015634	0.023845
287	0.359020	0.261549	0.427235	0.832031	0.016460	0.023726
288	0.360216	0.265119	0.386959	0.874308	0.015945	0.023607
289	0.364394	0.269079	0.412206	0.850688	0.015784	0.023489
290	0.354143	0.266080	0.398513	0.852824	0.015197	0.023372
291	0.353314	0.266176	0.420825	0.831726	0.015878	0.023255
292	0.354188	0.261235	0.397043	0.854411	0.015193	0.023139
293	0.365090	0.269787	0.410750	0.852905	0.015989	0.023023
294	0.356396	0.268235	0.414629	0.839966	0.015519	0.022908
295	0.348341	0.267033	0.371968	0.877543	0.014736	0.022793
296	0.360428	0.275798	0.414650	0.844116	0.017258	0.022679
297	0.359907	0.261388	0.402674	0.855225	0.015567	0.022566
298	0.354299	0.269642	0.392478	0.859517	0.014718	0.022453
299	0.346719	0.253607	0.383238	0.860494	0.014979	0.022341
300	0.363969	0.265786	0.397286	0.866292	0.015676	0.022229
301	0.376747	0.277630	0.455084	0.827067	0.017370	0.022118
302	0.371861	0.277516	0.408153	0.863688	0.015876	0.022007
303	0.365875	0.282450	0.407250	0.857422	0.015725	0.021897
304	0.368573	0.277143	0.423338	0.844727	0.016178	0.021788
305	0.364112	0.282512	0.419545	0.843526	0.016737	0.021679
306	0.379198	0.281494	0.425182	0.854309	0.016710	0.021571
307	0.361645	0.286784	0.401562	0.858480	0.016045	0.021463
308	0.369005	0.286465	0.429829	0.839518	0.016518	0.021355
309	0.362587	0.286135	0.414433	0.846598	0.015886	0.021249
310	0.380678	0.286751	0.450163	0.834188	0.017643	0.021142
311	0.370226	0.289281	0.396832	0.875488	0.015313	0.021037
312	0.380232	0.284904	0.407728	0.875264	0.015106	0.020932
313	0.385289	0.291644	0.424223	0.862244	0.015779	0.020827
314	0.365269	0.290900	0.420878	0.843526	0.015858	0.020723
315	0.380789	0.296131	0.444986	0.838359	0.017119	0.020619
316	0.376812	0.285209	0.433686	0.843953	0.016520	0.020516
317	0.375183	0.294022	0.413577	0.861715	0.017875	0.020413
318	0.384150	0.303958	0.411384	0.875977	0.015523	0.020311
319	0.383246	0.309790	0.418738	0.865824	0.018209	0.020210
320	0.387968	0.305840	0.434299	0.855001	0.019032	0.020109
321	0.375824	0.305420	0.418324	0.857422	0.017252	0.020008
322	0.387084	0.313021	0.430614	0.857666	0.019171	0.019908
323	0.374968	0.306845	0.435240	0.840800	0.018264	0.019809
324	0.381360	0.310854	0.425816	0.856079	0.018647	0.019710
325	0.380296	0.304569	0.413348	0.868347	0.017452	0.019611
326	0.381392	0.303487	0.434585	0.847799	0.020557	0.019513
327	0.398665	0.304147	0.438774	0.862427	0.020152	0.019415
328	0.397472	0.307776	0.431091	0.869405	0.019830	0.019318
329	0.398241	0.311317	0.441114	0.859558	0.019812	0.019222
330	0.394044	0.315057	0.432103	0.864115	0.019543	0.019126
331	0.396251	0.315637	0.428563	0.870809	0.019523	0.019030
332	0.396933	0.318987	0.438005	0.861247	0.019162	0.018935
333	0.399327	0.308425	0.466305	0.838623	0.020970	0.018840
334	0.403221	0.320100	0.450852	0.855489	0.020450	0.018746
335	0.386407	0.312392	0.439525	0.848490	0.019610	0.018652
336	0.391097	0.308380	0.416319	0.879293	0.019067	0.018559
337	0.398440	0.313166	0.451107	0.850342	0.020542	0.018466
338	0.391654	0.316065	0.434058	0.859314	0.018935	0.018374
339	0.403119	0.313749	0.431649	0.876038	0.020031	0.018282
340	0.409453	0.331006	0.482688	0.835266	0.022480	0.018191
341	0.398237	0.317913	0.454466	0.847209	0.020640	0.018100
342	0.399671	0.326572	0.433707	0.869141	0.018543	0.018009
343	0.394669	0.330661	0.453797	0.844320	0.021747	0.017919
344	0.400829	0.326780	0.445820	0.857747	0.019614	0.017830
345	0.399594	0.333711	0.460678	0.843323	0.020650	0.017740
346	0.396991	0.326991	0.449375	0.850423	0.020267	0.017652
347	0.407273	0.329436	0.462402	0.849223	0.020494	0.017563
348	0.409305	0.330089	0.451130	0.861776	0.020197	0.017476
349	0.408944	0.334447	0.444172	0.868693	0.020878	0.017388
350	0.413606	0.330423	0.453892	0.863770	0.019722	0.017301
351	0.408626	0.331288	0.447859	0.864360	0.020270	0.017215
352	0.412861	0.336289	0.465814	0.851746	0.021523	0.017129
353	0.419405	0.335953	0.455761	0.868449	0.022246	0.017043
354	0.408144	0.340801	0.466358	0.846720	0.020710	0.016958
355	0.429128	0.342848	0.470947	0.863749	0.022651	0.016873
356	0.434758	0.339410	0.482365	0.858826	0.022393	0.016789
357	0.431810	0.348059	0.459310	0.879720	0.021440	0.016705
358	0.428995	0.343921	0.464296	0.870463	0.021524	0.016621
359	0.418272	0.348500	0.459701	0.863078	0.021498	0.016538
360	0.428103	0.353720	0.450765	0.885763	0.022871	0.016455
361	0.422689	0.350650	0.475506	0.852946	0.022043	0.016373
362	0.426899	0.348308	0.468398	0.863851	0.023202	0.016291
363	0.430222	0.351588	0.480168	0.856262	0.023097	0.016210
364	0.443101	0.343514	0.505585	0.847270	0.024889	0.016129
365	0.425519	0.349830	0.500346	0.836161	0.024846	0.016048
366	0.444924	0.352967	0.500027	0.853353	0.023242	0.015968
367	0.434274	0.348780	0.470085	0.870382	0.024092	0.015888
368	0.440541	0.349605	0.488826	0.858785	0.025685	0.015809
369	0.441314	0.346455	0.491916	0.856812	0.024073	0.015730
370	0.430228	0.354105	0.486358	0.850952	0.024338	0.015651
371	0.428635	0.353112	0.489540	0.846903	0.023708	0.015573
372	0.438491	0.358903	0.501165	0.846619	0.025676	0.015495
373	0.436304	0.357266	0.482171	0.860575	0.023418	0.015417
374	0.431226	0.347582	0.476472	0.860657	0.023347	0.015340
375	0.438734	0.356761	0.459369	0.889364	0.024833	0.015264
376	0.433017	0.363875	0.472655	0.866292	0.022807	0.015187
377	0.439136	0.362938	0.475947	0.869751	0.026747	0.015111
378	0.441337	0.358987	0.463076	0.887980	0.024093	0.015036
379	0.439058	0.363269	0.477955	0.867594	0.024663	0.014961
380	0.438650	0.361087	0.455656	0.894836	0.024438	0.014886
381	0.449824	0.372389	0.476756	0.881795	0.028975	0.014811
382	0.445740	0.371251	0.479799	0.873250	0.029190	0.014737
383	0.452760	0.378674	0.498068	0.862651	0.026025	0.014664
384	0.454249	0.380664	0.490876	0.871236	0.028035	0.014590
385	0.457386	0.389380	0.481755	0.885559	0.027162	0.014517
386	0.456470	0.384606	0.511204	0.854818	0.029973	0.014445
387	0.459657	0.383042	0.497622	0.870321	0.027657	0.014372
388	0.460494	0.387281	0.547171	0.832540	0.027808	0.014301
389	0.455384	0.387365	0.491887	0.871460	0.024733	0.014229
390	0.461969	0.386421	0.559111	0.826436	0.030809	0.014158
391	0.465755	0.389484	0.496816	0.878133	0.026324	0.014087
392	0.460488	0.401688	0.531805	0.842672	0.028237	0.014017
393	0.463074	0.386593	0.501647	0.869995	0.031948	0.013947
394	0.466474	0.397708	0.500913	0.874512	0.034819	0.013877
