gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
182	0.805917	0.708520	0.830545	0.450928	0.154549	0.040161
183	0.882144	0.737230	0.893714	0.467712	0.154029	0.039960
184	0.919287	0.776927	0.949845	0.448853	0.168495	0.039760
185	0.945876	0.838555	0.979150	0.447408	0.169299	0.039561
186	1.063342	0.884715	1.101549	0.446859	0.179603	0.039363
187	1.044865	0.941790	1.072024	0.454692	0.175531	0.039167
188	1.116336	0.978639	1.145538	0.454549	0.182826	0.038971
189	1.198096	1.041836	1.228338	0.455343	0.188131	0.038776
190	1.272565	1.132350	1.300154	0.458577	0.192020	0.038582
191	1.330961	1.177278	1.365808	0.454529	0.198817	0.038389
192	1.395619	1.231407	1.425218	0.459025	0.200533	0.038197
193	1.398619	1.279145	1.435972	0.454081	0.204056	0.038006
194	1.471182	1.323008	1.505234	0.457214	0.205490	0.037816
195	1.527530	1.375688	1.563984	0.456563	0.209608	0.037627
196	1.633327	1.436920	1.726882	0.433248	0.224586	0.037439
197	1.704121	1.492570	1.794597	0.435669	0.227424	0.037252
198	1.696390	1.549052	1.800065	0.431112	0.230582	0.037066
199	1.753681	1.603270	1.863615	0.430257	0.234799	0.036880
200	1.767786	1.629918	1.882437	0.429097	0.234964	0.036696
201	1.782231	1.662865	1.865283	0.439636	0.232373	0.036512
202	1.906133	1.672623	2.092125	0.413696	0.252723	0.036330
203	1.887209	1.712574	2.164912	0.395203	0.259402	0.036148
204	1.839293	1.720885	2.029211	0.411336	0.249053	0.035967
205	1.937965	1.741939	2.267859	0.387858	0.268135	0.035788
206	1.888584	1.763616	2.126845	0.402507	0.255965	0.035609
207	1.975731	1.791734	2.249489	0.398112	0.264691	0.035431
208	1.902165	1.791348	2.169109	0.397502	0.258620	0.035253
209	1.996734	1.805212	2.216467	0.408610	0.260401	0.035077
210	1.930100	1.815545	2.108540	0.415894	0.253553	0.034902
211	1.928204	1.825806	2.147122	0.407247	0.257679	0.034727
212	1.965468	1.828519	2.220846	0.401143	0.262461	0.034554
213	1.967095	1.841550	2.135282	0.418986	0.253235	0.034381
214	1.986309	1.850366	2.185915	0.412476	0.257736	0.034209
215	2.001483	1.854622	2.193995	0.414286	0.260173	0.034038
216	1.981957	1.870226	2.118233	0.427063	0.253385	0.033868
217	2.017504	1.882047	2.193997	0.418091	0.259380	0.033698
218	2.002910	1.891982	2.108285	0.435954	0.249995	0.033530
219	2.036774	1.899286	2.172020	0.428284	0.254839	0.033362
220	2.068924	1.906771	2.300571	0.407857	0.266754	0.033195
221	2.057794	1.900426	2.245356	0.416463	0.263642	0.033029
222	2.044764	1.915387	2.211024	0.420919	0.260225	0.032864
223	2.067007	1.922272	2.254643	0.416626	0.264320	0.032700
224	2.052343	1.934891	2.207494	0.423645	0.262543	0.032536
225	2.082011	1.937230	2.305369	0.409709	0.270096	0.032374
226	2.100739	1.948166	2.276616	0.419800	0.264730	0.032212
227	2.083867	1.950989	2.266165	0.418091	0.265446	0.032051
228	2.120275	1.962974	2.307782	0.417664	0.268000	0.031891
229	2.109320	1.970570	2.341987	0.408508	0.272205	0.031731
230	2.128108	1.981474	2.212024	0.444377	0.257892	0.031572
231	2.144380	1.980437	2.255660	0.436381	0.261177	0.031415
232	2.120465	1.982758	2.285950	0.422465	0.267036	0.031258
233	2.115715	1.979489	2.240652	0.432251	0.262688	0.031101
234	2.174736	1.988865	2.363411	0.418416	0.271056	0.030946
235	2.158914	2.001286	2.339661	0.419800	0.271144	0.030791
236	2.124260	1.999973	2.305220	0.419128	0.266272	0.030637
237	2.116020	1.994470	2.165518	0.456991	0.252139	0.030484
238	2.149161	1.991784	2.267303	0.434570	0.262836	0.030331
239	2.140455	1.989431	2.249141	0.437052	0.262846	0.030180
240	2.178956	2.012031	2.347803	0.422729	0.271795	0.030029
241	2.155030	2.014013	2.241024	0.444051	0.258689	0.029879
